# n = number of items
30
# b = common height of stacks
3
# m = number of stacks
24
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          1
010          1
011          1
012          1
013          1
014          1
015          1
016          1
017          1
018          1
019          1
020          1
021          2
022          2
023          2
024          2
025          2
026          2
027          2
028          2
029          2
030          2
# Positions of Ifix-items
# Item name  Stack      Level
002          1          1
006          2          1
005          3          1
003          4          1
008          5          1
007          6          1
001          7          1
004          8          1
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          002
001          003
001          004
001          005
001          006
001          008
002          003
002          004
002          005
003          002
003          004
003          006
003          008
004          001
004          005
004          007
005          006
005          008
006          001
006          003
006          007
007          005
008          002
008          004
001          009
001          011
001          013
001          014
001          017
001          018
001          019
001          020
002          009
002          010
002          011
002          013
002          014
002          015
002          016
002          018
002          019
003          009
003          012
003          014
003          016
003          018
003          019
004          009
004          010
004          011
004          012
004          014
004          015
004          016
004          018
004          020
005          009
005          011
005          012
005          013
005          016
005          017
005          020
006          011
006          014
006          019
006          020
007          010
007          011
007          012
007          013
007          019
008          011
008          012
008          013
008          014
008          016
008          019
008          020
009          004
009          005
009          007
010          002
010          003
010          004
010          005
010          007
011          002
011          003
011          005
011          007
011          008
012          001
012          003
012          007
012          008
013          001
013          002
013          003
014          004
014          008
015          001
015          002
015          004
015          007
015          008
016          001
016          002
016          003
016          004
016          005
017          001
017          002
017          004
017          006
017          008
018          001
018          005
018          006
018          008
019          001
019          002
019          003
019          004
019          008
020          005
020          006
020          007
020          008
009          011
009          014
009          015
009          019
010          009
010          015
010          017
010          018
011          009
011          013
011          014
011          015
011          017
011          019
012          010
012          013
012          016
012          019
013          011
013          014
013          015
013          016
013          018
013          020
014          017
014          020
015          009
015          010
015          011
015          012
015          013
015          016
016          009
016          011
016          013
016          014
016          018
016          019
016          020
017          009
017          011
017          012
017          014
017          015
017          018
017          019
018          014
018          015
018          019
018          020
019          010
019          012
019          014
019          015
019          016
019          017
019          020
020          010
020          011
020          015
020          016
020          017
020          018
020          019
