# n = number of items
30
# b = common height of stacks
3
# m = number of stacks
24
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          0
014          1
015          1
016          1
017          1
018          1
019          1
020          1
021          1
022          1
023          2
024          2
025          2
026          2
027          2
028          2
029          2
030          2
# Positions of Ifix-items
# Item name  Stack      Level
003          1          1
008          2          1
011          2          2
001          3          1
010          4          1
009          4          2
002          5          1
005          6          1
004          7          1
012          8          1
013          9          1
007          9          2
006         10          1
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          003
001          004
001          005
001          007
001          008
001          010
001          011
001          012
002          001
002          003
002          004
002          005
002          011
003          001
003          004
003          005
003          006
003          011
003          012
004          001
004          003
004          005
004          006
004          007
004          008
004          010
004          011
004          013
005          001
005          002
005          003
005          008
005          011
005          013
006          001
006          004
006          008
006          009
006          012
006          013
007          002
007          004
007          005
007          009
007          012
007          013
008          003
008          004
009          001
009          004
009          010
009          012
010          001
010          002
010          003
010          004
010          006
010          007
010          008
010          009
010          012
010          013
011          001
011          002
011          003
011          006
011          007
011          008
011          013
012          001
012          004
012          006
012          007
012          009
013          001
013          002
013          005
013          006
013          007
013          008
013          011
001          015
001          017
001          019
001          022
002          014
002          016
002          018
003          014
003          015
003          016
003          017
003          018
003          021
004          015
004          016
004          017
004          020
005          016
005          018
005          020
005          022
006          014
006          015
006          016
006          017
006          019
006          021
007          014
007          016
007          019
007          020
007          021
008          014
008          015
008          016
008          017
008          020
008          022
009          019
009          020
010          015
010          016
010          017
010          019
010          020
011          014
011          015
011          016
011          017
011          020
012          014
012          015
012          017
012          020
012          022
013          016
013          020
013          021
014          001
014          003
014          005
014          008
014          010
014          011
015          001
015          002
015          003
015          004
015          005
015          011
016          002
016          003
016          005
016          007
016          010
016          011
017          001
017          006
017          013
018          001
018          005
018          006
018          008
018          009
018          010
018          011
018          012
019          002
019          003
019          006
019          008
019          009
019          010
019          012
020          003
020          004
020          008
020          010
020          011
020          012
021          001
021          006
021          007
021          008
021          009
021          011
021          012
022          001
022          007
022          008
022          009
022          010
022          011
022          012
014          015
014          017
014          020
014          021
015          017
015          019
015          022
016          014
016          015
016          020
017          014
017          015
017          018
017          019
017          021
017          022
018          015
018          017
018          019
018          020
019          014
019          015
019          017
019          018
019          020
019          021
019          022
020          015
020          016
020          019
020          021
021          016
021          019
022          015
022          017
022          020
022          021
028          001
030          017
