# n = number of items
46
# b = common height of stacks
4
# m = number of stacks
37
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          0
014          0
015          0
016          0
017          0
018          0
019          1
020          1
021          1
022          1
023          1
024          1
025          1
026          1
027          1
028          1
029          1
030          1
031          1
032          1
033          1
034          1
035          2
036          2
037          2
038          2
039          2
040          2
041          2
042          2
043          2
044          2
045          2
046          2
# Positions of Ifix-items
# Item name  Stack      Level
009          1          1
017          1          2
011          2          1
008          2          2
010          3          1
014          4          1
007          4          2
003          5          1
006          6          1
002          6          2
005          7          1
001          8          1
013          10          1
012          12          1
015          13          1
018          13          2
016          15          1
004          15          2
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          002
001          003
001          004
001          005
001          006
001          007
001          008
001          009
001          010
001          011
001          012
001          014
001          015
001          016
001          017
001          018
002          001
002          003
002          004
002          006
002          007
002          009
002          010
002          011
002          012
002          013
002          014
002          015
002          016
002          017
002          018
003          002
003          005
003          006
003          007
003          008
003          009
003          010
003          011
003          012
003          013
003          014
003          015
003          016
003          018
004          001
004          002
004          003
004          005
004          006
004          007
004          008
004          009
004          010
004          011
004          012
004          013
004          015
004          016
004          017
004          018
005          001
005          002
005          003
005          004
005          007
005          008
005          009
005          011
005          012
005          013
005          014
005          015
005          016
005          017
005          018
006          001
006          003
006          004
006          005
006          007
006          008
006          009
006          010
006          013
006          014
006          015
006          016
006          017
006          018
007          001
007          002
007          003
007          004
007          005
007          006
007          008
007          009
007          010
007          011
007          012
007          013
007          014
007          015
007          016
007          017
007          018
008          001
008          002
008          003
008          004
008          005
008          006
008          009
008          010
008          011
008          013
008          015
008          016
008          017
009          001
009          002
009          003
009          005
009          006
009          007
009          008
009          010
009          011
009          012
009          014
009          015
009          016
009          017
009          018
010          001
010          002
010          003
010          004
010          005
010          006
010          007
010          008
010          009
010          011
010          012
010          013
010          014
010          015
010          016
010          017
010          018
011          001
011          002
011          003
011          004
011          005
011          006
011          007
011          009
011          012
011          013
011          015
011          016
011          017
011          018
012          001
012          002
012          005
012          006
012          007
012          008
012          009
012          010
012          011
012          014
012          015
012          016
012          018
013          001
013          002
013          003
013          004
013          005
013          006
013          007
013          009
013          010
013          011
013          012
013          014
013          015
013          016
013          017
013          018
014          001
014          002
014          003
014          004
014          005
014          006
014          007
014          009
014          010
014          011
014          012
014          015
014          016
014          017
014          018
015          001
015          003
015          004
015          005
015          006
015          007
015          008
015          009
015          011
015          012
015          013
015          014
015          016
015          017
015          018
016          001
016          002
016          003
016          004
016          005
016          007
016          008
016          009
016          010
016          012
016          013
016          014
016          015
016          017
016          018
017          001
017          002
017          003
017          004
017          006
017          009
017          010
017          012
017          013
017          014
017          016
017          018
018          001
018          002
018          003
018          004
018          005
018          006
018          007
018          008
018          009
018          010
018          011
018          012
018          013
018          014
018          015
018          016
018          017
001          019
001          020
001          021
001          022
001          023
001          024
001          025
001          026
001          027
001          028
001          029
001          030
001          031
001          032
001          033
001          034
002          019
002          020
002          021
002          022
002          023
002          024
002          025
002          026
002          027
002          028
002          029
002          030
002          031
002          032
002          033
002          034
003          019
003          020
003          021
003          022
003          023
003          024
003          025
003          026
003          027
003          028
003          029
003          031
003          032
003          034
004          019
004          020
004          021
004          022
004          023
004          024
004          026
004          027
004          028
004          029
004          030
004          032
004          033
004          034
005          019
005          020
005          021
005          022
005          023
005          024
005          025
005          027
005          028
005          029
005          030
005          031
005          032
005          034
006          019
006          021
006          022
006          023
006          024
006          025
006          026
006          027
006          028
006          029
006          031
006          032
006          034
007          019
007          021
007          023
007          024
007          025
007          026
007          027
007          028
007          029
007          030
007          032
007          033
008          019
008          020
008          021
008          022
008          023
008          024
008          025
008          027
008          029
008          031
008          032
008          033
009          019
009          021
009          022
009          023
009          026
009          027
009          028
009          029
009          030
009          031
009          032
009          033
009          034
010          019
010          020
010          021
010          022
010          023
010          026
010          027
010          028
010          030
010          031
010          032
010          033
010          034
011          019
011          020
011          021
011          022
011          023
011          024
011          026
011          027
011          028
011          029
011          030
011          031
011          032
011          033
011          034
012          019
012          020
012          021
012          022
012          024
012          025
012          026
012          027
012          028
012          029
012          030
012          031
012          033
012          034
013          019
013          020
013          021
013          022
013          023
013          024
013          025
013          026
013          027
013          028
013          029
013          030
013          031
013          032
013          033
013          034
014          020
014          022
014          023
014          024
014          025
014          026
014          027
014          028
014          029
014          030
014          031
014          032
014          033
014          034
015          019
015          020
015          021
015          022
015          024
015          028
015          029
015          031
015          032
015          033
015          034
016          019
016          020
016          022
016          023
016          024
016          026
016          027
016          028
016          029
016          030
016          031
016          032
016          033
016          034
017          019
017          020
017          021
017          022
017          023
017          025
017          026
017          027
017          029
017          030
017          031
017          032
017          033
017          034
018          019
018          020
018          021
018          023
018          025
018          026
018          027
018          028
018          029
018          030
018          032
018          033
001          041
002          036
005          039
012          038
014          039
017          035
019          001
019          002
019          003
019          004
019          005
019          007
019          008
019          009
019          010
019          011
019          012
019          013
019          014
019          015
019          016
019          017
019          018
020          001
020          002
020          003
020          004
020          005
020          006
020          007
020          009
020          010
020          011
020          012
020          014
020          015
020          016
020          017
020          018
021          001
021          003
021          004
021          005
021          007
021          008
021          009
021          010
021          011
021          012
021          013
021          014
021          015
021          017
