# n = number of items
60
# b = common height of stacks
4
# m = number of stacks
48
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          0
014          0
015          0
016          1
017          1
018          1
019          1
020          1
021          1
022          1
023          1
024          1
025          1
026          1
027          1
028          1
029          1
030          1
031          1
032          1
033          1
034          1
035          1
036          1
037          1
038          1
039          1
040          1
041          2
042          2
043          2
044          2
045          2
046          2
047          2
048          2
049          2
050          2
051          2
052          2
053          2
054          2
055          2
056          2
057          2
058          2
059          2
060          2
# Positions of Ifix-items
# Item name  Stack      Level
004          1          1
005          2          1
008          2          2
007          2          3
010          3          1
006          4          1
002          4          2
012          5          1
014          5          2
001          6          1
013          6          2
011          6          3
003          7          1
015          8          1
009          8          2
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          002
001          003
001          004
001          009
001          011
001          012
001          014
002          003
002          004
002          005
002          006
002          007
002          008
002          009
002          011
002          012
002          014
003          004
003          008
003          009
003          010
003          011
003          013
004          001
004          002
004          006
004          009
004          011
004          012
004          013
004          015
005          003
005          004
005          007
005          010
005          011
005          012
005          013
005          015
006          003
006          004
006          008
006          011
006          012
006          013
006          014
006          015
007          002
007          004
007          005
007          008
007          009
007          010
007          013
007          014
008          004
008          005
008          010
008          014
008          015
009          001
009          003
009          004
009          005
009          007
009          010
009          014
009          015
010          001
010          003
010          007
010          009
010          012
011          003
011          004
011          006
011          008
011          009
011          010
011          012
011          013
011          015
012          001
012          003
012          004
012          005
012          006
012          008
012          010
012          011
012          015
013          001
013          002
013          003
013          004
013          006
013          008
013          009
013          011
013          012
013          014
014          002
014          003
014          004
014          006
014          007
014          010
014          012
014          013
014          015
015          004
015          005
015          007
015          010
015          012
001          018
001          019
001          020
001          022
001          023
001          025
001          027
001          028
001          032
001          036
002          016
002          017
002          018
002          022
002          023
002          026
002          027
002          028
002          029
002          031
002          034
002          036
002          038
002          040
003          016
003          017
003          019
003          020
003          024
003          025
003          026
003          029
003          030
003          031
003          033
003          036
004          017
004          018
004          019
004          020
004          025
004          026
004          027
004          028
004          029
004          030
004          031
004          032
004          033
004          035
004          039
005          016
005          017
005          018
005          019
005          021
005          022
005          024
005          031
005          033
005          034
005          035
005          037
005          038
005          040
006          016
006          021
006          022
006          023
006          026
006          030
006          031
006          033
006          035
006          038
006          040
007          016
007          023
007          024
007          027
007          034
007          036
007          037
007          039
008          016
008          017
008          018
008          022
008          023
008          025
008          028
008          029
008          030
008          034
008          039
008          040
009          016
009          017
009          018
009          019
009          022
009          023
009          024
009          025
009          026
009          032
009          036
009          037
009          038
009          039
010          016
010          017
010          019
010          021
010          025
010          026
010          029
010          030
010          031
010          032
010          033
010          036
010          039
011          016
011          021
011          022
011          026
011          028
011          033
011          035
011          036
012          016
012          017
012          019
012          020
012          022
012          024
012          028
012          032
012          034
012          038
012          040
013          016
013          017
013          018
013          019
013          020
013          021
013          022
013          025
013          026
013          028
013          029
013          032
013          033
013          034
013          036
013          037
013          039
014          016
014          017
014          018
014          019
014          027
014          028
014          029
014          030
014          031
014          036
014          037
015          018
015          020
015          021
015          024
015          025
015          027
015          030
015          032
015          033
015          034
015          035
015          036
002          050
004          056
007          051
014          045
016          001
016          002
016          003
016          004
016          005
016          007
016          013
016          014
017          001
017          003
017          007
017          008
017          009
017          010
017          011
018          001
018          008
018          012
018          013
019          001
019          005
019          008
019          009
019          010
019          011
019          012
019          013
019          014
019          015
020          005
020          007
020          008
020          009
020          012
021          001
021          002
021          004
021          005
021          007
021          008
021          009
021          011
021          012
021          013
021          014
022          001
022          004
022          009
022          010
022          014
022          015
023          001
023          002
023          003
023          006
023          007
023          011
023          012
023          015
024          001
024          003
024          004
024          006
024          007
024          010
024          011
024          013
024          014
025          001
025          002
025          004
025          005
025          006
025          014
026          002
026          004
026          009
026          010
026          011
026          012
026          013
026          015
027          001
027          002
027          005
027          007
027          009
027          011
027          013
027          015
028          001
028          008
028          009
028          011
028          013
028          014
028          015
029          002
029          004
029          005
029          006
029          008
029          013
029          014
030          001
030          002
030          004
030          005
030          007
030          011
030          012
030          013
030          014
031          002
031          004
031          011
032          001
032          002
032          006
032          007
032          010
032          011
032          012
032          013
032          015
033          001
033          003
033          004
033          006
033          010
033          014
033          015
034          009
034          011
034          012
034          013
034          014
035          003
035          004
035          008
035          012
035          013
035          014
035          015
036          003
036          004
036          005
036          011
036          012
036          014
037          002
037          003
037          004
037          005
037          006
037          009
037          010
037          012
037          013
037          014
037          015
038          002
038          004
038          005
038          006
038          013
038          015
039          003
039          005
039          007
039          008
039          010
039          014
040          001
040          003
040          004
040          005
040          006
040          007
040          009
040          010
040          011
040          012
040          014
040          015
016          017
016          019
016          023
016          027
016          029
016          033
016          036
016          039
016          040
017          018
017          019
017          020
017          021
017          025
017          027
017          030
017          031
017          032
017          034
017          035
017          036
017          037
017          038
017          040
018          016
018          017
018          019
018          020
018          021
018          024
018          027
018          028
018          033
018          034
018          035
018          036
018          039
018          040
019          016
019          018
019          022
019          023
019          025
019          026
019          034
019          038
019          039
019          040
020          016
020          022
020          023
020          024
020          027
020          029
020          031
020          032
020          035
020          036
020          037
020          038
020          039
020          040
021          017
021          025
021          028
021          033
021          034
021          035
021          036
021          039
022          017
022          020
022          021
