# n = number of items
37
# b = common height of stacks
3
# m = number of stacks
30
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          1
014          1
015          1
016          1
017          1
018          1
019          1
020          1
021          1
022          1
023          1
024          1
025          1
026          1
027          2
028          2
029          2
030          2
031          2
032          2
033          2
034          2
035          2
036          2
037          2
# Positions of Ifix-items
# Item name  Stack      Level
002          1          1
004          3          1
005          4          1
007          5          1
012          6          1
003          7          1
011          7          2
010          10          1
009          10          2
006          11          1
001          13          1
008          15          1
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          002
001          003
001          005
001          006
001          007
001          008
001          009
001          010
001          011
001          012
002          001
002          003
002          004
002          005
002          006
002          007
002          009
002          010
002          011
002          012
003          001
003          002
003          004
003          005
003          006
003          007
003          009
003          010
003          011
003          012
004          001
004          002
004          003
004          005
004          006
004          007
004          009
004          010
004          011
004          012
005          001
005          002
005          003
005          004
005          007
005          008
005          009
005          010
005          011
005          012
006          001
006          002
006          003
006          004
006          005
006          007
006          008
006          009
006          010
006          011
006          012
007          001
007          003
007          004
007          005
007          006
007          008
007          009
007          010
007          011
007          012
008          001
008          002
008          003
008          004
008          005
008          006
008          007
008          010
008          011
008          012
009          001
009          002
009          003
009          004
009          005
009          006
009          007
009          008
009          010
009          011
009          012
010          001
010          002
010          003
010          004
010          005
010          006
010          007
010          008
010          011
010          012
011          001
011          002
011          003
011          004
011          005
011          006
011          007
011          008
011          009
011          010
012          001
012          002
012          003
012          004
012          005
012          006
012          007
012          008
012          009
012          010
012          011
001          013
001          015
001          016
001          017
001          018
001          019
001          020
001          022
001          024
001          026
002          013
002          014
002          015
002          017
002          018
002          019
002          020
002          021
002          022
002          023
002          024
002          025
002          026
003          013
003          014
003          016
003          017
003          018
003          020
003          022
003          023
003          024
003          025
003          026
004          013
004          014
004          015
004          016
004          017
004          018
004          020
004          022
004          023
004          025
004          026
005          014
005          015
005          016
005          017
005          018
005          019
005          020
005          021
005          022
005          023
005          025
005          026
006          013
006          014
006          015
006          016
006          017
006          018
006          019
006          020
006          021
006          022
006          023
006          024
006          025
006          026
007          013
007          014
007          015
007          016
007          017
007          019
007          020
007          021
007          022
007          023
007          024
007          026
008          013
008          014
008          015
008          016
008          017
008          018
008          019
008          020
008          022
008          023
008          024
008          025
008          026
009          013
009          015
009          016
009          017
009          018
009          019
009          020
009          021
009          022
009          023
009          024
009          025
009          026
010          013
010          014
010          015
010          016
010          017
010          018
010          019
010          020
010          021
010          022
010          023
010          024
010          025
010          026
011          013
011          014
011          015
011          016
011          017
011          018
011          020
011          021
011          022
011          023
011          024
011          025
011          026
012          013
012          014
012          015
012          016
012          017
012          018
012          021
012          022
012          023
012          024
012          025
012          026
001          030
001          031
001          032
001          033
001          034
002          028
002          032
002          033
002          034
003          027
003          031
003          033
003          034
003          035
003          036
004          028
004          029
004          031
004          034
004          035
005          027
005          028
005          029
005          030
005          031
005          036
006          033
006          034
007          029
007          031
007          033
007          035
008          027
008          030
008          034
009          027
009          033
009          037
010          028
010          030
010          031
010          032
010          033
010          036
011          030
011          031
011          032
011          035
011          036
012          027
012          028
012          033
012          035
012          036
013          001
013          002
013          003
013          004
013          006
013          007
013          008
013          009
013          010
013          011
014          001
014          004
014          005
014          006
014          007
014          008
014          009
014          010
014          011
014          012
015          001
015          002
015          003
015          005
015          006
015          007
015          008
015          009
015          010
015          011
015          012
016          001
016          002
016          003
016          004
016          005
016          007
016          008
016          009
016          010
016          011
017          001
017          002
017          003
017          005
017          006
017          009
017          010
017          011
018          001
018          002
018          003
018          004
018          005
018          006
018          007
018          008
018          009
018          010
018          011
018          012
019          001
019          003
019          004
019          005
019          006
019          007
019          008
019          010
019          011
019          012
020          001
020          002
020          003
020          004
020          005
020          006
020          007
020          008
020          009
020          010
020          011
020          012
021          001
021          002
021          003
021          004
021          005
021          006
021          007
021          008
021          009
021          010
021          011
021          012
022          001
022          002
022          003
022          004
022          005
022          006
022          007
022          009
022          010
022          011
022          012
023          002
023          003
023          005
023          006
023          007
023          008
023          009
023          010
023          011
024          001
024          002
024          003
024          004
024          005
024          006
024          007
024          008
024          009
024          010
024          011
025          001
025          002
025          003
025          004
025          005
025          006
025          007
025          008
025          009
025          010
026          001
026          002
026          003
026          004
026          005
026          006
026          007
026          008
026          009
026          010
026          012
013          014
013          017
013          018
013          020
013          021
013          022
013          023
013          025
013          026
014          015
014          016
014          017
014          018
014          019
014          021
014          022
014          024
014          025
015          013
015          016
015          017
015          019
015          020
015          021
015          022
015          023
015          024
015          025
016          013
016          014
016          015
016          017
016          018
016          020
016          021
016          022
016          023
016          024
016          025
016          026
017          013
017          014
017          016
017          018
017          019
017          020
017          021
017          022
017          023
017          024
017          025
017          026
018          013
018          014
018          015
018          016
018          017
018          019
018          020
018          021
018          022
018          023
018          024
018          025
018          026
019          013
019          014
019          015
019          016
019          017
019          020
019          022
019          023
019          024
019          025
019          026
020          013
020          014
020          016
020          017
020          018
020          019
020          021
020          022
020          023
020          024
020          025
021          013
021          014
021          015
021          016
021          017
021          018
021          019
021          020
021          022
021          024
021          025
021          026
022          013
022          014
022          015
022          017
022          018
022          019
022          020
022          021
022          024
022          025
022          026
023          013
023          015
023          016
023          017
023          018
