# n = number of items
60
# b = common height of stacks
4
# m = number of stacks
48
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          0
014          0
015          0
016          0
017          0
018          0
019          0
020          0
021          1
022          1
023          1
024          1
025          1
026          1
027          1
028          1
029          1
030          1
031          1
032          1
033          1
034          1
035          1
036          1
037          2
038          2
039          2
040          2
041          2
042          2
043          2
044          2
045          2
046          2
047          2
048          2
049          2
050          2
051          2
052          2
053          2
054          2
055          2
056          2
057          2
058          2
059          2
060          2
# Positions of Ifix-items
# Item name  Stack      Level
015          1          1
004          1          2
010          1          3
013          2          1
009          2          2
020          3          1
006          3          2
017          4          1
018          4          2
016          5          1
008          6          1
014          6          2
003          7          1
012          7          2
001          8          1
002          8          2
011          9          1
005          9          2
007          10          1
019          10          2
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          003
001          004
001          005
001          007
001          008
001          009
001          012
001          014
001          015
001          016
001          017
001          020
002          001
002          003
002          004
002          006
002          008
002          009
002          010
002          011
002          012
002          014
002          016
002          018
003          001
003          004
003          006
003          008
003          009
003          010
003          012
003          013
003          015
003          016
003          020
004          001
004          002
004          005
004          007
004          009
004          014
004          015
005          001
005          003
005          006
005          007
005          011
005          014
005          016
005          017
005          019
006          002
006          004
006          007
006          013
006          016
006          017
006          018
006          020
007          002
007          003
007          004
007          005
007          006
007          008
007          009
007          011
007          013
007          019
008          003
008          005
008          009
008          010
008          014
008          015
008          016
008          017
009          002
009          005
009          006
009          012
009          013
009          014
009          017
009          018
009          019
010          002
010          004
010          005
010          006
010          009
010          011
010          013
010          016
010          017
010          018
010          019
010          020
011          003
011          005
011          007
011          012
011          013
011          016
011          017
011          018
011          019
011          020
012          001
012          003
012          004
012          005
012          006
012          008
012          009
012          015
012          017
012          018
013          001
013          002
013          006
013          009
013          011
013          014
013          019
014          001
014          002
014          003
014          005
014          007
014          008
014          011
014          012
014          016
014          018
014          020
015          005
015          006
015          007
015          008
015          009
015          010
015          014
015          016
015          017
015          020
016          001
016          002
016          003
016          004
016          005
016          006
016          007
016          011
016          012
016          013
016          015
016          019
016          020
017          003
017          005
017          006
017          008
017          009
017          010
017          012
017          015
017          018
018          001
018          002
018          005
018          006
018          007
018          011
018          012
018          016
018          017
018          020
019          001
019          003
019          004
019          005
019          007
019          008
019          009
019          011
019          012
019          014
019          015
019          016
019          018
020          003
020          004
020          007
020          009
020          011
020          012
020          014
020          015
020          016
020          017
020          019
001          021
001          024
001          027
001          028
001          029
001          030
001          031
001          033
001          034
001          035
002          021
002          022
002          023
002          024
002          026
002          028
002          031
002          032
003          023
003          025
003          027
003          032
003          034
004          022
004          023
004          024
004          027
004          029
004          030
004          031
004          032
004          034
005          021
005          025
005          028
005          032
005          035
006          021
006          022
006          023
006          024
006          025
006          026
006          027
006          028
006          029
006          032
006          033
006          035
006          036
007          023
007          026
007          027
007          029
007          030
007          032
007          033
007          034
007          035
008          021
008          022
008          023
008          025
008          026
008          031
008          033
008          035
008          036
009          021
009          022
009          023
009          027
009          029
009          030
009          032
009          033
009          034
010          022
010          023
010          024
010          026
010          027
010          029
010          030
010          031
010          032
010          033
010          036
011          021
011          022
011          023
011          026
011          029
011          030
011          031
011          034
011          036
012          021
012          022
012          024
012          026
012          029
012          030
012          031
012          032
012          033
012          034
012          035
013          023
013          024
013          028
013          033
013          034
013          036
014          023
014          024
014          026
014          028
014          029
014          032
014          035
014          036
015          022
015          023
015          024
015          026
015          027
015          029
015          030
015          031
015          035
015          036
016          021
016          022
016          023
016          026
016          027
016          028
016          031
016          035
017          021
017          023
017          026
017          031
017          032
017          034
017          035
018          021
018          022
018          025
018          026
018          027
018          029
018          030
018          031
018          033
018          034
019          023
019          024
019          026
019          028
019          029
019          030
019          032
019          033
019          035
020          023
020          027
020          031
020          032
020          035
020          036
001          043
001          053
001          055
002          046
002          051
002          053
003          037
004          044
004          058
005          043
005          044
005          059
006          043
007          048
007          058
008          049
009          044
009          055
009          060
010          045
010          047
011          054
011          056
012          048
014          045
014          049
014          052
014          056
015          037
015          038
015          047
015          056
017          047
017          051
017          053
018          051
018          058
019          052
019          055
020          038
020          056
021          001
021          002
021          005
021          006
021          008
021          009
021          011
021          012
021          016
021          019
022          005
022          006
022          008
022          009
022          011
022          013
022          014
022          015
022          017
022          018
022          019
023          001
023          003
023          004
023          005
023          006
023          012
023          014
023          016
023          017
023          018
024          001
024          002
024          003
024          005
024          006
024          007
024          008
024          009
024          010
024          016
024          017
024          018
024          019
025          002
025          004
025          005
025          008
025          009
025          010
025          013
025          017
025          020
026          001
026          002
026          003
026          004
026          005
026          010
026          012
026          013
026          014
026          015
026          017
027          001
027          002
027          004
027          006
027          010
027          011
027          012
027          013
027          015
027          016
027          017
027          019
027          020
028          001
028          004
028          006
028          009
028          010
028          011
028          012
028          015
029          001
029          002
029          007
029          009
029          010
029          012
029          013
029          016
029          017
030          002
030          004
030          005
030          006
030          009
030          010
030          012
030          013
030          014
030          015
030          017
030          019
030          020
031          003
031          004
031          005
031          006
031          007
031          008
031          010
031          011
031          014
031          016
031          018
032          001
032          004
032          006
032          007
032          008
032          014
032          015
032          016
032          017
032          019
033          001
033          004
033          006
033          008
033          011
033          012
033          013
033          014
033          015
