# n = number of items
60
# b = common height of stacks
4
# m = number of stacks
48
# Item name and Appearance
# (0: I^{fix}, 1: I^1, 2: I^2)
001          0
002          0
003          0
004          0
005          0
006          0
007          0
008          0
009          0
010          0
011          0
012          0
013          0
014          0
015          0
016          0
017          0
018          0
019          0
020          0
021          0
022          0
023          0
024          0
025          0
026          0
027          1
028          1
029          1
030          1
031          1
032          1
033          1
034          1
035          1
036          1
037          1
038          1
039          1
040          1
041          1
042          1
043          2
044          2
045          2
046          2
047          2
048          2
049          2
050          2
051          2
052          2
053          2
054          2
055          2
056          2
057          2
058          2
059          2
060          2
# Positions of Ifix-items
# Item name  Stack      Level
026          1          1
004          1          2
018          1          3
010          2          1
020          2          2
019          3          1
009          4          1
005          4          2
013          4          3
024          5          1
025          5          2
021          5          3
011          6          1
023          6          2
015          6          3
022          7          1
017          8          1
016          9          1
001          10          1
014          10          2
008          11          1
003          12          1
006          12          2
012          13          1
002          14          1
007          14          2
# Stacking constraints
# Each line has the format (i, j) meaning that s_{ij} = 1
# Item above - Item below
001          005  
001          006  
001          010  
001          011  
001          013  
001          014  
001          017  
001          018  
001          019  
001          021  
001          023  
001          024  
001          026  
002          001  
002          004  
002          005  
002          006  
002          007  
002          008  
002          010  
002          012  
002          014  
002          018  
002          025  
003          004  
003          005  
003          007  
003          008  
003          009  
003          010  
003          011  
003          015  
003          016  
003          018  
003          020  
004          006  
004          008  
004          010  
004          011  
004          012  
004          016  
004          017  
004          021  
004          022  
004          024  
004          026  
005          002  
005          006  
005          009  
005          010  
005          011  
005          013  
005          016  
005          017  
005          018  
005          022  
005          026  
006          003  
006          007  
006          009  
006          011  
006          013  
006          015  
006          017  
006          021  
006          023  
006          025  
007          002  
007          003  
007          005  
007          006  
007          012  
007          014  
007          016  
007          022  
007          025  
008          001  
008          003  
008          004  
008          009  
008          010  
008          011  
008          013  
008          014  
008          015  
008          016  
008          017  
008          021  
008          025  
008          026  
009          002  
009          003  
009          004  
009          007  
009          010  
009          014  
009          016  
009          017  
009          018  
009          019  
009          021  
009          022  
009          023  
009          024  
009          025  
010          001  
010          002  
010          003  
010          005  
010          007  
010          014  
010          016  
010          017  
010          019  
010          020  
010          021  
010          024  
010          025  
011          003  
011          005  
011          008  
011          010  
011          013  
011          014  
011          015  
011          016  
011          018  
011          019  
011          020  
011          023  
011          025  
011          026  
012          001  
012          002  
012          003  
012          006  
012          007  
012          009  
012          014  
012          016  
012          017  
012          021  
012          023  
013          001  
013          002  
013          003  
013          005  
013          006  
013          007  
013          008  
013          009  
013          010  
013          012  
013          014  
013          015  
013          018  
013          022  
013          025  
014          001  
014          003  
014          005  
014          007  
014          008  
014          012  
014          015  
014          016  
014          021  
014          022  
014          024  
014          026  
015          004  
015          005  
015          008  
015          009  
015          010  
015          011  
015          012  
015          013  
015          016  
015          021  
015          022  
015          023  
015          025  
016          001  
016          003  
016          004  
016          007  
016          009  
016          010  
016          012  
016          014  
016          015  
016          017  
016          019  
016          021  
016          022  
016          023  
016          024  
016          026  
017          002  
017          004  
017          005  
017          006  
017          008  
017          009  
017          013  
017          016  
017          019  
017          020  
017          021  
017          023  
017          025  
018          002  
018          004  
018          005  
018          006  
018          008  
018          009  
018          010  
018          012  
018          013  
018          014  
018          017  
018          019  
018          020  
018          021  
018          023  
018          024  
019          001  
019          005  
019          006  
019          007  
019          010  
019          012  
019          013  
019          014  
019          016  
019          017  
019          018  
019          022  
019          024  
019          025  
019          026  
020          001  
020          003  
020          004  
020          006  
020          007  
020          009  
020          010  
020          011  
020          012  
020          013  
020          015  
020          016  
020          017  
020          019  
020          022  
020          023  
021          002  
021          004  
021          005  
021          007  
021          008  
021          009  
021          013  
021          022  
021          023  
021          024  
021          025  
021          026  
022          001  
022          002  
022          003  
022          005  
022          009  
022          015  
022          016  
022          017  
022          018  
022          024  
022          025  
023          002  
023          004  
023          005  
023          006  
023          009  
023          011  
023          012  
023          016  
023          017  
023          018  
023          019  
023          020  
023          021  
023          022  
023          024  
023          025  
024          003  
024          004  
024          007  
024          010  
024          011  
024          016  
024          017  
024          019  
024          021  
024          023  
024          026  
025          002  
025          003  
025          004  
025          005  
025          006  
025          007  
025          008  
025          010  
025          011  
025          014  
025          015  
025          018  
025          020  
025          021  
025          024  
025          026  
026          001  
026          003  
026          004  
026          005  
026          007  
026          009  
026          011  
026          013  
026          014  
026          015  
026          016  
026          018  
026          020  
026          022  
026          023  
026          024  
001          029  
001          030  
001          031  
001          034  
001          035  
001          036  
001          037  
001          039  
001          041  
001          042  
002          027  
002          028  
002          030  
002          031  
002          035  
002          037  
002          039  
002          041  
003          027  
003          033  
003          036  
003          038  
003          040  
003          042  
004          031  
004          032  
004          034  
004          035  
004          042  
005          027  
005          028  
005          034  
005          038  
005          039  
005          040  
005          042  
006          029  
006          031  
006          032  
006          033  
006          034  
006          038  
006          039  
007          027  
007          032  
007          033  
007          039  
008          031  
008          032  
008          033  
008          034  
008          035  
008          036  
008          037  
008          038  
008          039  
008          040  
008          041  
009          027  
009          029  
009          031  
009          035  
009          036  
009          037  
009          039  
009          041  
010          031  
010          033  
010          034  
010          035  
010          036  
010          037  
010          039  
011          027  
011          028  
011          029  
011          030  
011          031  
011          032  
011          033  
011          036  
011          040  
011          042  
012          029  
012          030  
012          031  
012          032  
012          036  
012          037  
012          038  
012          040  
013          028  
013          029  
